Target,Thrust Speed Average,Total thrust force,Screw revolution,Cutter Torque,Screw Torque,Soil Pressure
0,49,26.576,0,5.725,1.123,299
0,41,24.663,0,5.634,1.129,301
0,48,25.677,0,5.687,1.094,304
0,49,26.148,0,5.879,1.097,298
0,52,26.536,0,5.936,1.104,297
0,51,26.49,0,5.971,1.105,291
0,49,26.772,0,5.989,1.116,302
0,54,26.832,0,5.959,1.164,303
0,49,26.711,0,5.934,1.115,296
0,50,26.911,0,5.925,1.106,298
0,47,25.368,0,5.944,1.099,290
0,0,2.116,0,5.895,1.042,275
0,35,22.419,0,5.849,1.084,287
0,51,27.411,0,5.897,1.069,293
0,53,28.025,0,5.923,1.136,294
0,53,28.344,0,5.987,1.177,301
0,51,28.42,0,5.994,1.128,305
0,54,28.02,0,6.007,1.062,303
0,54,27.429,0,5.986,1.04,290
0,51,27.251,0,5.952,1.027,293
0,54,27.144,0,5.938,1.062,285
0,52,27.466,0,5.969,1.076,292
0,43,25.465,0,5.818,1.069,296
0,53,26.992,0,5.821,1.019,302
0,51,27.289,0,5.894,1.088,296
0,51,27.602,0,5.945,1.101,293
0,53,27.581,0,5.966,1.083,298
0,51,27.525,0,5.962,1.095,302
0,52,27.466,0,5.969,1.076,298
0,53,27.306,0,5.936,1.081,301
0,51,27.218,0,5.954,1.049,293
0,53,27.207,0,5.935,1.048,293
0,45,25.611,0,5.92,1.05,300
0,45,25.994,0,5.779,1.087,299
0,53,26.172,0,5.857,1.084,291
0,52,26.479,0,5.924,1.103,287
0,51,26.443,0,5.962,1.083,294
0,54,26.433,0,5.951,1.078,293
0,52,26.484,0,5.948,1.077,298
0,51,26.516,0,5.915,1.059,292
0,53,26.564,0,5.945,1.038,291
0,51,26.735,0,5.918,1.08,294
0,41,24.864,0,5.897,1.105,301
0,51,25.838,0,5.785,1.093,299
0,50,26.352,0,5.866,1.101,294
0,52,26.487,0,5.926,1.118,297
0,52,26.382,0,5.932,1.104,303
0,51,26.236,0,6.009,1.098,298
0,54,25.95,0,6.005,1.09,293
0,51,25.978,0,5.973,1.049,289
0,51,26.104,0,5.972,1.055,289
0,53,26.025,0,5.991,1.039,296
0,40,24.471,0,5.95,1.058,301
0,47,25.269,0,5.812,1.079,298
0,53,25.543,0,5.896,1.1,290
0,50,25.645,0,5.943,1.075,294
0,51,25.896,0,5.959,1.059,293
0,54,25.72,0,5.945,1.077,296
0,50,25.908,0,5.903,1.043,291
0,52,25.944,0,5.904,1.021,290
0,53,26.034,0,5.942,1.072,294
0,49,25.962,0,5.919,1.068,297
0,44,24.935,0,5.883,1.063,301
0,47,25.509,0,5.765,1.071,300
0,50,25.864,0,5.893,1.103,298
0,54,25.985,0,5.934,1.093,303
0,52,26,0,5.946,1.077,300
0,50,25.851,0,5.962,1.056,289
0,53,26.028,0,5.938,1.072,289
0,51,26.205,0,5.963,1.081,295
0,52,26.133,0,5.986,1.103,296
0,53,26.095,0,5.955,1.087,294
0,41,25.043,0,5.895,1.087,302
0,51,25.296,0,5.785,1.069,297
0,53,25.624,0,5.896,1.088,297
0,50,25.48,0,5.936,1.081,290
0,52,25.854,0,5.946,1.049,296
0,52,26.017,0,5.935,1.068,291
0,50,26.336,0,5.917,1.076,296
0,54,26.498,0,5.944,1.077,302
0,51,26.453,0,5.926,1.093,303
0,52,26.28,0,5.946,1.087,295
0,42,24.756,0,5.823,1.056,301
0,49,24.882,0,5.734,1.048,290
0,49,25.864,0,5.818,1.016,297
0,52,26.481,0,5.874,1.043,298
0,50,26.746,0,5.921,1.111,299
0,51,26.92,0,5.985,1.141,302
0,53,26.968,0,6.013,1.131,301
0,50,26.925,0,6,1.106,301
0,52,27.093,0,6.001,1.092,300
0,51,27.188,0,6.029,1.052,297
0,0,0,0,0,1.18,309
0,0,5.642,0,5.404,0.764,274
0,34,22.931,0,5.399,0.914,312
0,52,27.192,0,5.507,1.077,304
0,53,27.978,0,5.604,1.099,320
0,51,27.802,0,5.698,1.123,313
0,52,27.874,0,5.772,1.103,310
0,54,27.74,0,5.75,1.127,303
0,51,28.044,0,5.662,1.107,316
0,53,27.9,0,5.71,1.067,301
0,53,28.265,0,5.735,1.029,316
0,51,28.103,0,5.768,1.062,313
0,41,26.41,0,5.712,1.107,318
0,52,27.5,0,5.584,1.109,304
0,50,27.731,0,5.685,1.069,302
0,53,28.248,0,5.757,1.07,309
0,51,28.482,0,5.779,1.091,317
0,51,28.344,0,5.77,1.097,318
0,53,28.347,0,5.73,1.103,315
0,51,28.268,0,5.784,1.126,312
0,51,28.336,0,5.789,1.159,318
0,53,28.257,0,5.809,1.148,322
0,50,28.192,0,5.826,1.124,323
0,42,26.672,0,5.724,1.151,329
0,50,27.337,0,5.628,1.158,314
0,50,27.738,0,5.745,1.147,317
0,52,27.968,0,5.818,1.166,324
0,50,28.222,0,5.826,1.211,329
0,50,28.088,0,5.854,1.218,327
0,54,27.806,0,5.891,1.174,314
0,51,27.622,0,5.849,1.174,313
0,51,27.466,0,5.839,1.18,317
0,54,27.235,0,5.854,1.166,305
0,38,25.398,0,5.662,1.159,304
0,51,26.574,0,5.662,1.135,296
0,53,26.702,0,5.743,1.14,301
0,50,26.754,0,5.807,1.1,301
0,51,27.297,0,5.763,1.13,317
0,53,26.791,0,5.797,1.163,306
0,50,26.768,0,5.789,1.16,303
0,53,26.757,0,5.77,1.149,305
0,51,26.618,0,5.751,1.131,302
0,50,26.581,0,5.712,1.138,299
0,40,24.868,0,5.568,1.111,305
0,51,26.281,0,5.597,1.139,304
0,50,26.279,0,5.696,1.144,302
0,53,26.574,0,5.7,1.143,300
0,51,26.522,0,5.705,1.161,306
0,51,26.484,0,5.727,1.156,300
0,52,26.654,0,5.724,1.094,303
0,50,27.203,0,5.714,1.152,318
0,51,26.866,0,5.771,1.162,307
0,53,26.831,0,5.719,1.158,304
0,40,25.362,0,5.634,1.16,301
0,52,25.865,0,5.579,1.154,296
0,52,26.194,0,5.683,1.143,295
0,49,26.681,0,5.678,1.119,307
0,54,26.621,0,5.66,1.169,305
0,51,26.702,0,5.729,1.178,299
0,49,26.855,0,5.666,1.141,310
0,54,27.112,0,5.71,1.172,317
0,51,26.708,0,5.717,1.175,305
0,50,26.508,0,5.665,1.16,301
0,52,26.363,0,5.682,1.144,294
0,33,23.718,0,5.781,1.152,309
0,51,26.051,0,5.873,1.113,301
0,52,27.007,0,5.883,1.089,320
0,50,26.638,0,5.932,1.124,302
0,51,27.268,0,5.952,1.099,309
0,52,27.069,0,5.935,1.097,308
0,50,26.982,0,5.989,1.095,309
0,53,26.97,0,5.919,1.094,303
0,51,26.941,0,5.877,1.113,303
0,50,26.998,0,5.883,1.118,297
0,38,25.931,0,5.78,1.141,320
0,50,27.161,0,5.843,1.14,309
0,49,27.151,0,5.878,1.13,310
0,53,27.195,0,5.896,1.136,301
0,48,27.831,0,5.887,1.058,315
0,51,28.073,0,5.906,1.115,320
0,53,27.747,0,5.904,1.113,308
0,50,27.683,0,5.872,1.108,304
0,47,25.838,0,5.892,1.089,304
0,0,0.065,0,5.371,0.718,274
0,33,23.467,0,5.374,0.813,316
0,52,28.839,0,5.502,1.055,315
0,51,28.76,0,5.589,1.099,311
0,53,28.575,0,5.701,1.101,306
0,52,28.667,0,5.74,1.111,302
0,51,28.55,0,5.716,1.128,304
0,53,28.68,0,5.724,1.111,306
0,51,28.552,0,5.688,1.024,304
0,51,28.557,0,5.692,1.006,309
0,53,28.52,0,5.728,1.047,306
0,51,27.359,0,5.709,1.058,307
0,43,28.209,0,5.522,1.085,306
0,53,28.379,0,5.593,1.101,306
0,50,28.6,0,5.678,1.104,308
0,52,28.753,0,5.796,1.112,310
0,52,28.362,0,5.918,1.1,311
0,50,28.344,0,5.907,1.114,308
0,53,28.188,0,5.91,1.113,305
0,51,27.95,0,5.83,1.119,309
0,50,27.402,0,5.888,1.124,310
0,52,26.738,0,5.895,1.122,311
0,40,26.413,0,5.699,1.152,306
0,50,27.268,0,5.823,1.135,306
0,53,27.39,0,5.895,1.092,302
0,48,27.983,0,5.854,1.088,318
0,51,28.058,0,5.886,1.155,322
0,52,27.951,0,5.912,1.136,317
0,50,27.721,0,5.877,1.128,315
0,52,27.514,0,5.896,1.126,309
0,51,27.673,0,5.903,1.099,312
0,40,26.562,0,5.844,1.114,316
0,52,27.202,0,5.765,1.133,311
0,51,27.313,0,5.837,1.14,308
0,49,27.515,0,5.887,1.13,306
0,53,27.619,0,5.888,1.121,314
0,50,27.83,0,5.898,1.162,321
0,50,27.763,0,5.914,1.153,317
0,53,27.604,0,5.876,1.169,315
0,50,27.506,0,5.919,1.144,310
0,50,27.621,0,5.916,1.156,312
0,39,25.797,0,5.831,1.143,315
0,49,26.862,0,5.826,1.133,309
0,52,26.994,0,5.9,1.153,306
0,51,27.089,0,5.953,1.154,303
0,49,27.225,0,5.933,1.149,310
0,52,27.116,0,5.932,1.142,313
0,50,27.088,0,5.924,1.141,310
0,50,27.036,0,5.907,1.142,310
0,52,26.76,0,5.943,1.113,298
0,46,26.954,0,5.923,1.054,303
0,36,25.128,0,5.787,1.11,308
0,50,26.017,0,5.753,1.111,295
0,44,26.746,0,5.836,1.025,302
0,48,27.794,0,5.861,1.135,320
0,52,27.316,0,5.898,1.142,311
0,48,26.954,0,5.904,1.125,305
0,50,26.698,0,5.85,1.129,305
0,51,26.456,0,5.874,1.122,298
0,45,27.369,0,5.835,1.092,311
0,51,27.516,0,5.922,1.188,315
0,40,25.741,0,5.798,1.191,317
0,47,26.475,0,5.808,1.175,301
0,49,27.346,0,5.855,1.151,313
0,50,27.356,0,5.915,1.195,314
0,48,27.313,0,5.929,1.218,316
0,51,27.295,0,5.9,1.22,319
0,49,27.133,0,5.91,1.229,311
0,49,27.132,0,5.91,1.215,304
0,51,27.12,0,5.9,1.189,303
0,48,27.067,0,5.891,1.188,310
0,39,25.338,0,5.822,1.142,304
0,49,26.82,0,5.71,1.135,303
0,46,27.487,0,5.804,1.076,313
0,51,27.67,0,5.9,1.184,313
0,51,27.46,0,5.852,1.209,312
0,48,27.393,0,5.928,1.206,303
0,49,28.117,0,5.932,1.127,314
0,50,27.867,0,5.977,1.154,307
0,49,27.619,0,5.98,1.135,302
0,47,27.538,0,5.926,1.11,329
1,0,3.934,0,5.748,0.772,270
1,37,22.534,0,5.7,0.831,291
1,30,25.855,0,5.715,1.017,298
1,53,29.026,0,5.787,1.087,301
1,52,29.348,0,5.831,1.117,307
1,38,27.743,0,5.672,1.176,321
1,54,29.035,0,5.755,1.191,312
1,52,28.441,0,5.82,1.173,294
1,52,28.341,0,5.851,1.145,286
1,54,28.547,0,5.847,1.087,290
1,51,28.774,0,5.855,1.068,294
1,41,27.528,0,5.739,1.053,301
1,53,28.58,0,5.675,1.102,299
1,50,28.867,0,5.731,1.112,295
1,52,29.183,0,5.739,1.115,303
1,53,29.184,0,5.63,1.114,303
1,49,29.043,0,5.609,1.125,299
1,54,28.894,0,5.595,1.14,298
1,53,28.658,0,5.574,1.114,295
1,50,28.419,0,5.582,1.094,293
1,54,28.303,0,5.57,1.057,295
1,41,26.302,0,5.518,1.047,293
1,49,27.605,0,5.479,1.057,298
1,54,27.908,0,5.549,1.079,298
1,52,28.069,0,5.577,1.089,298
1,50,28.037,0,5.599,1.104,301
1,55,27.758,0,5.615,1.144,293
1,52,27.601,0,5.578,1.123,291
1,51,27.492,0,5.567,1.084,289
1,53,27.347,0,5.59,1.052,288
1,51,27.653,0,5.555,1.02,292
1,51,27.828,0,5.577,1.017,293
1,41,26.391,0,5.47,1.107,300
1,51,27.784,0,5.532,1.103,298
1,52,27.868,0,5.542,1.081,300
1,51,27.543,0,5.569,1.078,294
1,51,27.454,0,5.576,1.085,296
1,54,27.011,0,5.545,1.092,286
1,50,26.795,0,5.567,1.048,286
1,51,27.092,0,5.549,1.023,292
1,54,27.411,0,5.564,1.054,297
1,40,25.764,0,5.544,1.066,293
1,52,26.846,0,5.48,1.081,295
1,54,26.894,0,5.538,1.073,291
1,50,26.883,0,5.547,1.07,292
1,53,26.881,0,5.541,1.062,287
1,54,27.034,0,5.564,1.052,293
1,50,26.846,0,5.556,1.047,291
1,53,27.025,0,5.569,1.022,291
1,52,27.465,0,5.55,1.03,300
1,49,27.322,0,5.558,1.065,298
1,43,25.969,0,5.539,1.098,290
1,51,26.833,0,5.481,1.118,291
1,50,27.194,0,5.514,1.099,295
1,54,27.118,0,5.549,1.106,292
1,53,26.932,0,5.56,1.116,290
1,50,27.057,0,5.544,1.081,292
1,54,26.913,0,5.548,1.091,290
1,53,26.892,0,5.56,1.076,287
1,51,26.904,0,5.524,1.044,292
1,52,26.8,0,5.555,1.054,288
1,50,25.757,0,5.55,1.07,290
1,39,26.242,0,5.45,1.094,299
1,51,26.957,0,5.509,1.064,297
1,51,27.273,0,5.591,1.083,295
1,53,27.109,0,5.582,1.11,296
1,51,26.984,0,5.538,1.098,295
1,51,26.929,0,5.546,1.081,292
1,53,26.916,0,5.537,1.074,293
1,51,26.92,0,5.51,1.045,293
1,52,27.043,0,5.517,1.063,289
1,41,25.266,0,5.497,1.072,299
1,48,26.833,0,5.445,1.094,297
1,52,27.026,0,5.504,1.091,294
1,54,27.139,0,5.51,1.114,290
1,50,27.024,0,5.501,1.076,294
1,53,27.023,0,5.514,1.072,292
1,52,27.001,0,5.535,1.046,293
1,50,27.148,0,5.49,1.062,292
1,52,27.265,0,5.506,1.061,291
1,47,26.108,0,5.493,1.065,292
1,0,5.434,0,5.543,0.968,273
1,36,22.841,0,5.546,1.034,295
1,52,27.384,0,5.605,1.03,290
1,54,27.414,0,5.683,1.08,286
1,53,27.177,0,5.709,1.072,287
1,53,27.278,0,5.71,1.053,290
1,54,27.391,0,5.696,1.05,289
1,52,27.42,0,5.684,1.025,294
1,54,27.338,0,5.698,1.041,290
1,53,27.175,0,5.708,1.066,291
1,51,27.229,0,5.699,1.081,292
1,41,25.545,0,5.664,1.071,291
1,52,26.77,0,5.601,1.068,289
1,50,27.183,0,5.66,1.071,287
1,55,27.257,0,5.663,1.066,289
1,51,27.454,0,5.69,1.061,291
1,51,27.451,0,5.671,1.077,291
1,53,27.5,0,5.667,1.082,294
1,51,27.455,0,5.673,1.085,291
1,50,27.49,0,5.677,1.121,296
1,54,27.199,0,5.673,1.109,296
1,51,25.945,0,5.709,1.088,293
1,43,26.255,0,5.61,1.102,289
1,52,26.743,0,5.691,1.084,295
1,52,26.75,0,5.703,1.109,294
1,51,26.78,0,5.711,1.105,297
1,53,26.495,0,5.684,1.103,285
1,51,26.438,0,5.664,1.09,290
1,51,26.323,0,5.664,1.091,281
1,52,26.371,0,5.646,1.081,286
1,51,26.71,0,5.642,1.07,291
1,40,25.523,0,5.637,1.058,297
1,51,26.564,0,5.59,1.087,292
1,52,26.626,0,5.645,1.106,291
1,52,26.661,0,5.629,1.115,292
1,51,26.696,0,5.646,1.093,294
1,52,27.11,0,5.646,1.101,300
1,52,26.803,0,5.678,1.114,300
1,52,26.539,0,5.653,1.125,290
1,51,26.301,0,5.654,1.123,296
1,51,26.186,0,5.632,1.103,294
1,41,24.742,0,5.641,1.072,298
1,51,25.511,0,5.565,1.093,288
1,51,25.895,0,5.625,1.08,292
1,50,26.16,0,5.64,1.102,299
1,53,26.213,0,5.661,1.111,297
1,50,26.39,0,5.643,1.103,298
1,50,26.4,0,5.652,1.118,300
1,52,26.31,0,5.654,1.132,291
1,51,26.372,0,5.64,1.135,296
1,49,26.547,0,5.646,1.118,299
1,40,25.195,0,5.641,1.102,301
1,50,26.168,0,5.585,1.114,295
1,49,26.337,0,5.647,1.12,295
1,52,26.407,0,5.638,1.112,297
1,51,26.378,0,5.655,1.11,295
1,49,26.567,0,5.646,1.103,297
1,51,26.479,0,5.659,1.108,300
1,52,26.267,0,5.667,1.133,291
1,52,26.173,0,5.672,1.121,293
1,52,26.239,0,5.652,1.086,293
1,42,24.45,0,5.648,1.07,290
1,48,25.674,0,5.61,1.081,285
1,50,25.963,0,5.671,1.101,290
1,50,26.633,0,5.69,1.084,301
1,51,26.59,0,5.721,1.098,298
1,50,26.594,0,5.702,1.103,296
1,52,26.468,0,5.69,1.125,300
1,52,26.384,0,5.684,1.144,292
1,49,26.264,0,5.678,1.134,296
1,51,26.225,0,5.654,1.108,295
1,41,24.936,0,5.648,1.071,297
1,48,26.03,0,5.588,1.092,291
1,52,26.382,0,5.615,1.092,296
1,52,26.481,0,5.632,1.115,303
1,49,26.663,0,5.648,1.125,299
1,51,26.407,0,5.671,1.128,294
1,52,26.087,0,5.693,1.141,289
1,49,26.001,0,5.7,1.113,286
1,52,26.054,0,5.662,1.085,292
1,44,25.716,0,5.723,1.101,297
1,0,0.27,0,5.42,1.136,272
1,34,21.518,0,5.263,1.046,302
1,53,28.137,0,5.325,1.145,310
1,53,28.044,0,5.43,1.18,309
1,52,28.228,0,5.483,1.176,313
1,55,28.081,0,5.512,1.186,315
1,53,28.199,0,5.486,1.203,315
1,52,28.345,0,5.489,1.198,313
1,54,28.176,0,5.488,1.19,309
1,53,28.202,0,5.5,1.196,314
1,50,28.15,0,5.491,1.209,314
1,54,28.428,0,5.536,1.223,312
1,51,27.282,0,5.508,1.234,314
1,42,27.847,0,5.345,1.196,315
1,53,28.522,0,5.434,1.234,314
1,52,28.721,0,5.49,1.244,311
1,51,28.92,0,5.473,1.255,314
1,53,28.941,0,5.493,1.273,317
1,52,28.873,0,5.506,1.267,315
1,51,28.481,0,5.484,1.253,315
1,53,28.364,0,5.481,1.268,311
1,52,28.148,0,5.491,1.261,312
1,52,28.104,0,5.466,1.258,310
1,42,26.208,0,5.347,1.238,317
1,52,27.679,0,5.369,1.263,315
1,51,27.949,0,5.422,1.276,312
1,52,28.052,0,5.449,1.286,316
1,52,28.116,0,5.468,1.279,314
1,52,27.706,0,5.483,1.202,305
1,52,27.48,0,5.421,1.172,299
1,52,27.28,0,5.422,1.153,295
1,52,27.2,0,5.42,1.141,290
1,51,27.182,0,5.379,1.128,289
1,40,25.62,0,5.283,1.133,296
1,52,26.865,0,5.316,1.147,289
1,51,26.995,0,5.371,1.119,289
1,53,27.022,0,5.392,1.127,293
1,53,26.705,0,5.394,1.129,284
1,51,26.478,0,5.379,1.144,286
1,54,26.543,0,5.381,1.145,287
1,51,27.232,0,5.374,1.09,297
1,51,27.039,0,5.392,1.139,295
1,54,26.704,0,5.396,1.145,291
1,40,25.841,0,5.3,1.122,307
1,51,27.11,0,5.393,1.183,299
1,53,26.857,0,5.402,1.161,295
1,53,26.774,0,5.432,1.144,293
1,50,26.603,0,5.461,1.142,289
1,54,26.454,0,5.423,1.135,289
1,52,26.375,0,5.423,1.136,286
1,51,26.403,0,5.416,1.144,283
1,53,26.458,0,5.373,1.127,283
1,49,25.978,0,5.394,1.067,294
1,42,26.356,0,5.255,1.13,291
1,52,26.197,0,5.306,1.141,283
1,52,26.51,0,5.373,1.087,289
1,50,27.785,0,5.401,1.045,312
1,50,28.642,0,5.423,1.104,327
1,53,28.33,0,5.445,1.238,318
1,53,27.575,0,5.46,1.239,302
1,52,27.097,0,5.398,1.194,296
1,52,26.969,0,5.414,1.136,289
1,51,27.477,0,5.409,1.065,298
1,39,25.603,0,5.285,1.162,306
1,53,26.597,0,5.325,1.145,291
1,51,27.233,0,5.399,1.089,303
1,51,27.533,0,5.422,1.174,305
1,51,27.626,0,5.429,1.215,307
1,52,27.766,0,5.446,1.235,302
1,51,27.63,0,5.45,1.222,305
1,52,27.69,0,5.455,1.185,304
1,50,27.87,0,5.472,1.159,300
1,45,26.873,0,5.432,1.162,302
1,44,28.567,0,5.294,1.175,323
1,52,28.779,0,5.397,1.198,312
1,50,28.773,0,5.423,1.197,315
1,51,26.895,0,5.451,1.197,316
1,52,28.573,0,5.477,1.226,308
1,50,28.577,0,5.459,1.227,310
1,52,28.563,0,5.43,1.21,308
1,52,28.547,0,5.464,1.193,304
1,48,27.249,0,5.439,1.173,305
1,0,1.717,0,5.371,1.035,267
1,35,23.807,0,5.345,1.084,295
1,51,30.294,0,5.455,1.257,327
1,51,29.623,0,5.521,1.209,311
1,53,29.452,0,5.657,1.144,310
1,52,29.339,0,5.595,1.151,310
1,51,29.161,0,5.628,1.151,306
1,55,29.031,0,5.623,1.185,298
1,52,28.924,0,5.6,1.175,300
1,52,28.791,0,5.589,1.15,302
1,54,28.834,0,5.611,1.134,304
1,51,28.966,0,5.579,1.091,309
1,38,28.568,0,5.47,1.135,326
1,54,29.98,0,5.564,1.199,327
1,50,29.901,0,5.685,1.196,322
1,51,29.793,0,5.632,1.194,322
1,53,29.881,0,5.713,1.219,323
1,50,29.796,0,5.716,1.237,320
1,52,29.652,0,5.65,1.253,324
1,53,29.283,0,5.684,1.264,322
1,51,29.208,0,5.69,1.254,323
1,52,28.903,0,5.617,1.257,319
1,52,28.848,0,5.672,1.213,321
1,40,27.417,0,5.604,1.207,321
1,52,28.494,0,5.61,1.235,313
1,52,28.448,0,5.574,1.234,314
1,52,28.464,0,5.642,1.224,315
1,52,28.532,0,5.716,1.214,315
1,51,28.551,0,5.645,1.242,320
1,51,28.449,0,5.678,1.245,311
1,52,28.435,0,5.675,1.218,310
1,52,28.239,0,5.578,1.215,309
1,42,26.411,0,5.6,1.208,312
1,49,28.054,0,5.507,1.237,310
1,52,28.221,0,5.592,1.232,310
1,53,28.247,0,5.584,1.246,314
1,51,28.389,0,5.672,1.226,315
1,51,28.263,0,5.682,1.249,318
1,54,28.134,0,5.593,1.263,314
1,49,28.098,0,5.676,1.254,309
1,51,28.09,0,5.595,1.235,309
1,53,27.882,0,5.642,1.202,307
1,40,26.5,0,5.539,1.185,309
1,51,27.696,0,5.562,1.212,308
1,52,27.835,0,5.616,1.212,310
1,51,27.839,0,5.64,1.189,309
1,51,27.987,0,5.696,1.183,308
1,53,28.091,0,5.652,1.219,313
1,52,28.137,0,5.646,1.238,310
1,52,28.115,0,5.669,1.233,305
1,52,27.956,0,5.633,1.209,306
1,50,27.921,0,5.656,1.178,305
1,39,26.212,0,5.578,1.161,306
1,51,27.541,0,5.572,1.21,301
1,51,27.856,0,5.597,1.21,304
1,51,27.917,0,5.617,1.195,307
1,50,27.994,0,5.69,1.185,307
1,52,27.978,0,5.636,1.22,310
1,51,27.991,0,5.674,1.235,304
1,51,28.065,0,5.677,1.225,301
1,52,28.034,0,5.629,1.198,300
1,52,27.817,0,5.662,1.155,298
1,41,26.887,0,5.568,1.161,309
1,52,28.043,0,5.593,1.195,305
1,52,28.001,0,5.607,1.19,305
1,50,27.933,0,5.672,1.177,303
1,52,27.091,0,5.699,1.169,305
1,51,28.073,0,5.65,1.203,305
1,51,28.273,0,5.674,1.221,299
1,51,28.193,0,5.637,1.201,298
1,50,28.193,0,5.623,1.174,298
1,50,28.156,0,5.667,1.153,296
1,39,26.753,0,5.579,1.159,304
1,51,28.243,0,5.589,1.184,297
1,50,28.489,0,5.601,1.125,302
1,52,28.588,0,5.678,1.15,301
1,51,28.507,0,5.691,1.162,299
1,52,28.264,0,5.65,1.181,296
1,52,28.123,0,5.665,1.181,288
1,48,28.713,0,5.627,1.1,304
1,48,27.401,0,5.693,1.133,296
1,0,0.762,0,5.306,0.968,273
1,34,23.267,0,5.359,0.956,294
1,52,29.036,0,5.445,1.053,303
1,52,28.989,0,5.508,1.137,297
1,54,29.042,0,5.603,1.126,296
1,52,29.548,0,5.629,1.135,307
1,53,29.12,0,5.593,1.116,303
1,53,28.981,0,5.627,1.109,302
1,52,28.994,0,5.648,1.121,299
1,52,29.341,0,5.58,1.139,306
1,52,29.352,0,5.663,1.179,300
1,50,29.977,0,5.595,1.084,313
1,42,28.327,0,5.527,1.114,326
1,52,30.076,0,5.563,1.21,316
1,52,30.088,0,5.679,1.23,313
1,53,30.051,0,5.621,1.175,315
1,51,29.485,0,5.645,1.137,312
1,53,29.469,0,5.703,1.138,308
1,54,29.313,0,5.607,1.185,311
1,51,28.814,0,5.636,1.192,306
1,53,28.478,0,5.625,1.192,300
1,53,28.917,0,5.605,1.147,318
1,37,26.975,0,5.473,1.156,312
1,53,28.34,0,5.561,1.205,305
1,53,28.474,0,5.625,1.223,309
1,51,28.349,0,5.594,1.19,311
1,53,28.485,0,5.701,1.174,308
1,53,28.587,0,5.661,1.173,310
1,51,28.33,0,5.62,1.217,308
1,53,28.493,0,5.638,1.221,302
1,53,28.479,0,5.613,1.202,305
1,51,28.571,0,5.621,1.172,306
1,41,27.09,0,5.473,1.16,311
1,53,28.306,0,5.498,1.174,306
1,50,28.347,0,5.57,1.177,307
1,52,28.403,0,5.64,1.165,309
1,54,28.382,0,5.636,1.194,314
1,51,28.243,0,5.599,1.241,311
1,52,28.242,0,5.654,1.262,309
1,53,28.341,0,5.586,1.235,314
1,52,28.247,0,5.648,1.212,315
1,52,28.345,0,5.677,1.189,315
1,41,26.319,0,5.478,1.208,313
1,52,27.777,0,5.517,1.215,310
1,51,27.989,0,5.602,1.222,313
1,52,28.366,0,5.675,1.235,321
1,51,28.16,0,5.596,1.264,318
1,51,27.998,0,5.673,1.271,310
1,53,27.929,0,5.618,1.241,310
1,52,28.01,0,5.586,1.234,311
1,50,27.949,0,5.653,1.204,310
1,51,28.177,0,5.601,1.218,312
1,40,26.299,0,5.474,1.233,314
1,50,27.685,0,5.563,1.204,310
1,52,27.634,0,5.681,1.178,308
1,52,27.608,0,5.67,1.19,311
1,50,27.587,0,5.651,1.214,306
1,53,27.623,0,5.672,1.225,303
1,53,27.5,0,5.639,1.203,305
1,51,27.413,0,5.674,1.178,304
1,53,27.569,0,5.708,1.157,301
1,41,25.853,0,5.626,1.166,303
1,49,27.624,0,5.573,1.136,308
1,52,27.785,0,5.676,1.186,309
1,52,27.814,0,5.763,1.183,306
1,49,27.922,0,5.654,1.206,309
1,51,27.897,0,5.662,1.218,305
1,53,27.742,0,5.648,1.213,302
1,49,28.319,0,5.595,1.15,315
1,52,28.197,0,5.654,1.179,311
1,52,28.156,0,5.662,1.174,308
1,38,26.518,0,5.557,1.209,312
1,48,28.845,0,5.532,1.25,325
1,51,28.95,0,5.669,1.232,317
1,52,28.828,0,5.671,1.224,318
1,51,28.727,0,5.637,1.244,315
1,51,28.621,0,5.694,1.246,310
1,52,28.474,0,5.632,1.228,309
1,50,28.397,0,5.643,1.197,307
1,50,28.43,0,5.695,1.179,302
1,46,27.67,0,5.621,1.22,302
0,0,0.29,0,5.551,0.954,281
0,35,18.296,0,5.559,1.052,301
0,45,21.451,0,5.609,1.049,303
0,45,22.445,0,5.635,1.039,311
0,45,22.4,0,5.668,0.961,306
0,46,22.058,0,5.719,1.046,299
0,45,21.647,0,5.723,0.982,302
0,45,21.581,0,5.71,1.041,303
0,45,22.22,0,5.712,1.13,319
0,45,22.106,0,5.724,1.182,308
0,36,20.743,0,5.674,1.207,318
0,44,22.365,0,5.598,1.26,327
0,45,22.24,0,5.653,1.11,310
0,44,22.138,0,5.693,0.945,308
0,37,21.222,0,5.691,1.105,312
0,44,21.877,0,5.655,1.048,307
0,44,21.616,0,5.685,1.104,298
0,44,22.038,0,5.71,1.138,304
0,45,22.391,0,5.719,1.065,315
0,45,22.924,0,5.699,1.159,325
0,45,23.013,0,5.693,1.107,328
0,35,20.936,0,5.638,1.14,324
0,44,21.829,0,5.682,1.108,308
0,44,22.181,0,5.702,1.141,317
0,44,22.149,0,5.735,1.177,316
0,44,22.489,0,5.738,1.164,326
0,46,22.431,0,5.707,1.161,323
0,43,22.315,0,5.698,1.079,316
0,45,22.102,0,5.711,1.077,314
0,44,21.761,0,5.717,1.078,303
0,36,20.438,0,5.724,1.112,305
0,36,19.993,0,5.664,1.081,314
0,44,21.672,0,5.646,1.098,304
0,45,21.083,0,5.714,1.171,291
0,43,20.588,0,5.726,1.001,278
